uuid,slug,name,website,found,num_files,errors,skipped
b0818c4c-0869-45f5-b139-0caf1e94808a,china-restaurant--b0818c4c,China Restaurant,https://chinarestaurant.shop/,1,2,skipped_existing_menu,1
10094f51-eca7-4568-abc2-687fef866043,bar-camillo--10094f51,Bar Camillo,https://www.barcamillo.com,1,2,skipped_existing_menu,1
ff1f9c46-fc02-4ee5-820f-8802eb6f1858,ankara-1--ff1f9c46,Ankara 1,https://ankara.getsauce.com/?utm_source=GMB&utm_medium=Website+Button&utm_id=ankara,1,2,skipped_existing_menu,1
5e0856ec-c835-4c4c-866a-4acd022a905b,lucky-fortune-chinese-and-japanese-restaurant--5e0856ec,Lucky Fortune Chinese and Japanese Restaurant,https://luckyfortunesouthorange.weebly.com/contact-info--store-location.html,1,1,skipped_existing_menu,1
bfc54fa5-907c-4130-b903-c8123ecf590b,sushi-co--bfc54fa5,Sushi & Co,https://www.sushinco.com/,1,3,skipped_existing_menu,1
6f9af9ce-a941-4ca8-98d8-7d6f5e8778b3,mala-house--6f9af9ce,Mala House,https://www.malahouse21.com,1,1,skipped_existing_menu,1
2b5dd035-54a2-4182-9248-d487279e6d8e,pangea--2b5dd035,Pangea,https://www.pangeanyc.com,1,1,skipped_existing_menu,1
c244d121-bf03-4d31-b6de-c997509f04e7,ops,Ops,https://www.opsbk.com/east-village,1,5,error_page:https://www.doordash.com/store/ops-new-york-35997785/80036358/?event_type=autocomplete&pickup=false:403,0
2cc14b93-e358-4c03-89f5-b32fb59d7769,ollin--2cc14b93,Ollin,https://www.ollinnyc.com/,1,2,skipped_existing_menu,1
7d30249f-e491-432b-8c13-9c17afbcf278,bites-of-xian,Bites of Xian,https://www.bitesofxian.com/,0,0,error_page:https://www.bitesofxian.com/menu:429;error_page:https://www.bitesofxian.com/menus:429;error_page:https://www.bitesofxian.com/our-menu:429;error_page:https://www.bitesofxian.com/our-menus:429;error_page:https://www.bitesofxian.com/food-menu:429;error_page:https://www.bitesofxian.com/food-menus:429;error_page:https://www.bitesofxian.com/dinner-menu:429;error_page:https://www.bitesofxian.com/lunch-menu:429;error_page:https://www.bitesofxian.com/brunch-menu:429;error_page:https://www.bitesofxian.com/breakfast-menu:429;error_page:https://www.bitesofxian.com/kids-menu:429;error_page:https://www.bitesofxian.com/kid-menu:429;error_page:https://www.bitesofxian.com/kids:429;error_page:https://www.bitesofxian.com/drinks-menu:429;error_page:https://www.bitesofxian.com/drink-menu:429;error_page:https://www.bitesofxian.com/beverages-menu:429;error_page:https://www.bitesofxian.com/beverage-menu:429;error_page:https://www.bitesofxian.com/wine-menu:429;error_page:https://www.bitesofxian.com/dessert-menu:429;error_page:https://www.bitesofxian.com/specials:429;error_page:https://www.bitesofxian.com/daily-specials:429;error_page:https://www.bitesofxian.com/today-specials:429;error_page:https://www.bitesofxian.com/buffet-menu:429;error_page:https://www.bitesofxian.com/takeaway-menu:429;error_page:https://www.bitesofxian.com/take-out-menu:429;error_page:https://www.bitesofxian.com/delivery-menu:429;error_page:https://www.bitesofxian.com/order-online/menu:429;error_page:https://www.bitesofxian.com/order/menu:429;error_page:https://www.bitesofxian.com/menu.html:429;error_page:https://www.bitesofxian.com/menus.html:429;error_page:https://www.bitesofxian.com/our-menu.html:429;error_page:https://www.bitesofxian.com/food-menu.html:429;error_page:https://www.bitesofxian.com/lunch-menu.html:429;error_page:https://www.bitesofxian.com/dinner-menu.html:429;error_page:https://www.bitesofxian.com/menu.pdf:429;error_page:https://www.bitesofxian.com/menus.pdf:429;error_page:https://www.bitesofxian.com/our-menu.pdf:429;error_page:https://www.bitesofxian.com/food-menu.pdf:429;error_page:https://www.bitesofxian.com/dinner-menu.pdf:429;error_page:https://www.bitesofxian.com/lunch-menu.pdf:429;error_page:https://www.bitesofxian.com/brunch-menu.pdf:400;error_page:https://www.bitesofxian.com/breakfast-menu.pdf:400;error_page:https://www.bitesofxian.com/kids-menu.pdf:400;error_page:https://www.bitesofxian.com/drinks-menu.pdf:400;error_page:https://www.bitesofxian.com/drink-menu.pdf:400;error_page:https://www.bitesofxian.com/takeaway-menu.pdf:400;error_page:https://www.bitesofxian.com/take-out-menu.pdf:400;error_page:https://www.bitesofxian.com/dessert-menu.pdf:400;error_page:https://www.bitesofxian.com/wine-menu.pdf:400;error_page:https://www.bitesofxian.com/specials.pdf:400;error_page:https://www.bitesofxian.com/buffet-menu.pdf:429;error_page:https://www.bitesofxian.com/wp-content/uploads/menu.pdf:429;error_page:https://www.bitesofxian.com/wp-content/uploads/menus.pdf:429;error_page:https://www.bitesofxian.com/wp-content/uploads/2023/menu.pdf:429;error_page:https://www.bitesofxian.com/wp-content/uploads/2024/menu.pdf:429;error_page:https://www.bitesofxian.com/wp-content/uploads/2022/menu.pdf:429;error_page:https://www.bitesofxian.com/files/menu.pdf:429;error_page:https://www.bitesofxian.com/uploads/menu.pdf:429;error_page:https://www.bitesofxian.com/download/menu.pdf:429;error_page:https://www.bitesofxian.com/documents/menu.pdf:429;error_page:https://www.bitesofxian.com/docs/menu.pdf:429;error_page:https://www.bitesofxian.com/menu/dinner:429;error_page:https://www.bitesofxian.com/menu/lunch:429;error_page:https://www.bitesofxian.com/menu/brunch:429;error_page:https://www.bitesofxian.com/menu/breakfast:429;error_page:https://www.bitesofxian.com/menu/drinks:429;error_page:https://www.bitesofxian.com/menu/beverages:429;error_page:https://www.bitesofxian.com/menu/kids:429;error_page:https://www.bitesofxian.com/menu/dessert:429;error_page:https://www.bitesofxian.com/menu/specials:429;error_page:https://www.bitesofxian.com/restaurant-menu:429;error_page:https://www.bitesofxian.com/the-menu:429;error_page:https://www.bitesofxian.com/menus-list:429;error_page:https://www.bitesofxian.com/full-menu:429;error_page:https://www.bitesofxian.com/complete-menu:429;error_page:https://www.bitesofxian.com/menu-card:429;error_page:https://www.bitesofxian.com/menu-list:429;error_page:https://www.bitesofxian.com/food:429;error_page:https://www.bitesofxian.com/eat:429;error_page:https://www.bitesofxian.com/order:429;error_page:https://www.bitesofxian.com/order-online:429,0
12ef4f0b-767a-41c2-97c9-b7bf031a594c,antidote--12ef4f0b,Antidote,https://www.antidoteny.com/,1,4,skipped_existing_menu,1
1ab92336-2def-4155-8715-97f678783bd3,lula-mae--1ab92336,Lula Mae,https://www.lulamaenyc.com,1,2,skipped_existing_menu,1
e1918a68-9054-4afd-9f15-a5d2d7abd865,bubbles-posh-pizza,Bubbles Posh Pizza,https://bubblesposhpizza.com/,0,0,homepage_unavailable:None:None,0
e3cf021d-9685-45d6-958e-e559cb37ef81,nana-s--e3cf021d,Nana’s,https://www.nanaseats.com/,1,3,skipped_existing_menu,1
a22eb061-dcdc-42ff-b919-447c3a9ff996,bareburger--a22eb061,Bareburger,https://bareburger.com/locations/murray-hill,1,2,skipped_existing_menu,1
058d13f3-081d-4d06-9486-8e4007156bc8,pizza-hut,Pizza Hut,https://locations.pizzahut.com/ny/queens-village/22003-hillside-ave,1,1,error_page:https://www.pizzahut.com/menu/drinks:403;error_page:https://www.pizzahut.com/menu/pizza:403;error_page:https://www.pizzahut.com/menu/wings:403;error_page:https://www.pizzahut.com/menu/sides:403;error_page:https://www.pizzahut.com/menu/pasta:403;error_page:https://www.pizzahut.com/menu/desserts:403;error_page:https://www.pizzahut.com/menu:403;error_page:https://www.pizzahut.com/menu/melts:403;error_page:https://www.pizzahut.com/menu/partyofone:403;error_page:https://www.pizzahut.com/menu/dips:403;error_page:https://www.pizzahut.com/c/content/food-delivery-near-me:403;error_page:https://locations.pizzahut.com/menu:404;error_page:https://locations.pizzahut.com/menus:404;error_page:https://locations.pizzahut.com/our-menu:404;error_page:https://locations.pizzahut.com/our-menus:404;error_page:https://locations.pizzahut.com/food-menu:404;error_page:https://locations.pizzahut.com/food-menus:404;error_page:https://locations.pizzahut.com/dinner-menu:404;error_page:https://locations.pizzahut.com/lunch-menu:404;error_page:https://locations.pizzahut.com/brunch-menu:404;error_page:https://locations.pizzahut.com/breakfast-menu:404;error_page:https://locations.pizzahut.com/kids-menu:404;error_page:https://locations.pizzahut.com/kid-menu:404;error_page:https://locations.pizzahut.com/kids:404;error_page:https://locations.pizzahut.com/drinks-menu:404;error_page:https://locations.pizzahut.com/drink-menu:404;error_page:https://locations.pizzahut.com/beverages-menu:404;error_page:https://locations.pizzahut.com/beverage-menu:404;error_page:https://locations.pizzahut.com/wine-menu:404;error_page:https://locations.pizzahut.com/dessert-menu:404;error_page:https://locations.pizzahut.com/specials:404;error_page:https://locations.pizzahut.com/daily-specials:404;error_page:https://locations.pizzahut.com/today-specials:404;error_page:https://locations.pizzahut.com/buffet-menu:404;error_page:https://locations.pizzahut.com/takeaway-menu:404;error_page:https://locations.pizzahut.com/take-out-menu:404;error_page:https://locations.pizzahut.com/delivery-menu:404;error_page:https://locations.pizzahut.com/order-online/menu:404;error_page:https://locations.pizzahut.com/order/menu:404;error_page:https://locations.pizzahut.com/menu.html:404;error_page:https://locations.pizzahut.com/menus.html:404;error_page:https://locations.pizzahut.com/our-menu.html:404;error_page:https://locations.pizzahut.com/food-menu.html:404;error_page:https://locations.pizzahut.com/lunch-menu.html:404;error_page:https://locations.pizzahut.com/dinner-menu.html:404;error_page:https://locations.pizzahut.com/menu.pdf:404;error_page:https://locations.pizzahut.com/menus.pdf:404;error_page:https://locations.pizzahut.com/our-menu.pdf:404;error_page:https://locations.pizzahut.com/food-menu.pdf:404;error_page:https://locations.pizzahut.com/dinner-menu.pdf:404;error_page:https://locations.pizzahut.com/lunch-menu.pdf:404;error_page:https://locations.pizzahut.com/brunch-menu.pdf:404;error_page:https://locations.pizzahut.com/breakfast-menu.pdf:404;error_page:https://locations.pizzahut.com/kids-menu.pdf:404;error_page:https://locations.pizzahut.com/drinks-menu.pdf:404;error_page:https://locations.pizzahut.com/drink-menu.pdf:404;error_page:https://locations.pizzahut.com/takeaway-menu.pdf:404;error_page:https://locations.pizzahut.com/take-out-menu.pdf:404;error_page:https://locations.pizzahut.com/dessert-menu.pdf:404;error_page:https://locations.pizzahut.com/wine-menu.pdf:404;error_page:https://locations.pizzahut.com/specials.pdf:404;error_page:https://locations.pizzahut.com/buffet-menu.pdf:404;error_page:https://locations.pizzahut.com/wp-content/uploads/menu.pdf:404;error_page:https://locations.pizzahut.com/wp-content/uploads/menus.pdf:404;error_page:https://locations.pizzahut.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://locations.pizzahut.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://locations.pizzahut.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://locations.pizzahut.com/files/menu.pdf:404;error_page:https://locations.pizzahut.com/uploads/menu.pdf:404;error_page:https://locations.pizzahut.com/download/menu.pdf:404;error_page:https://locations.pizzahut.com/documents/menu.pdf:404;error_page:https://locations.pizzahut.com/docs/menu.pdf:404;error_page:https://locations.pizzahut.com/menu/dinner:404;error_page:https://locations.pizzahut.com/menu/lunch:404;error_page:https://locations.pizzahut.com/menu/brunch:404;error_page:https://locations.pizzahut.com/menu/breakfast:404;error_page:https://locations.pizzahut.com/menu/drinks:404;error_page:https://locations.pizzahut.com/menu/beverages:404;error_page:https://locations.pizzahut.com/menu/kids:404;error_page:https://locations.pizzahut.com/menu/dessert:404;error_page:https://locations.pizzahut.com/menu/specials:404;error_page:https://locations.pizzahut.com/restaurant-menu:404;error_page:https://locations.pizzahut.com/the-menu:404;error_page:https://locations.pizzahut.com/menus-list:404;error_page:https://locations.pizzahut.com/full-menu:404;error_page:https://locations.pizzahut.com/complete-menu:404;error_page:https://locations.pizzahut.com/menu-card:404;error_page:https://locations.pizzahut.com/menu-list:404;error_page:https://locations.pizzahut.com/food:404;error_page:https://locations.pizzahut.com/eat:404;error_page:https://locations.pizzahut.com/order:404;error_page:https://locations.pizzahut.com/order-online:404,0
cd57c283-e958-4766-bf97-301a70271709,dorado--cd57c283,Dorado,https://www.doradotacos.com/,1,2,fetch_failed:https://www.doradotacos.com/s/dorado-menu-pdf-1.pdf:200:application/pdf;fetch_failed:https://www.doradotacos.com/s/dorado-menu-pdf-1.pdf:200:application/pdf;skipped_existing_menu,1
46d774c2-c971-46bc-8b37-ba958142be44,sophie-s-cuban-cuisine--46d774c2,Sophie's Cuban Cuisine,https://www.sophiescuban.com,1,2,skipped_existing_menu,1
f4d67a2a-a416-4a6d-9b22-249d59808744,tu-casa,Tu Casa,https://www.tucasarestaurant.com/,0,0,error_page:https://www.tucasarestaurant.com/menu:404;error_page:https://www.tucasarestaurant.com/menus:404;error_page:https://www.tucasarestaurant.com/our-menu:404;error_page:https://www.tucasarestaurant.com/our-menus:404;error_page:https://www.tucasarestaurant.com/food-menu:404;error_page:https://www.tucasarestaurant.com/food-menus:404;error_page:https://www.tucasarestaurant.com/dinner-menu:404;error_page:https://www.tucasarestaurant.com/lunch-menu:404;error_page:https://www.tucasarestaurant.com/brunch-menu:404;error_page:https://www.tucasarestaurant.com/breakfast-menu:404;error_page:https://www.tucasarestaurant.com/kids-menu:404;error_page:https://www.tucasarestaurant.com/kid-menu:404;error_page:https://www.tucasarestaurant.com/kids:404;error_page:https://www.tucasarestaurant.com/drinks-menu:404;error_page:https://www.tucasarestaurant.com/drink-menu:404;error_page:https://www.tucasarestaurant.com/beverages-menu:404;error_page:https://www.tucasarestaurant.com/beverage-menu:404;error_page:https://www.tucasarestaurant.com/wine-menu:404;error_page:https://www.tucasarestaurant.com/dessert-menu:404;error_page:https://www.tucasarestaurant.com/specials:404;error_page:https://www.tucasarestaurant.com/daily-specials:404;error_page:https://www.tucasarestaurant.com/today-specials:404;error_page:https://www.tucasarestaurant.com/buffet-menu:404;error_page:https://www.tucasarestaurant.com/takeaway-menu:404;error_page:https://www.tucasarestaurant.com/take-out-menu:404;error_page:https://www.tucasarestaurant.com/delivery-menu:404;error_page:https://www.tucasarestaurant.com/order-online/menu:404;error_page:https://www.tucasarestaurant.com/order/menu:404;error_page:https://www.tucasarestaurant.com/menu.html:404;error_page:https://www.tucasarestaurant.com/menus.html:404;error_page:https://www.tucasarestaurant.com/our-menu.html:404;error_page:https://www.tucasarestaurant.com/food-menu.html:404;error_page:https://www.tucasarestaurant.com/lunch-menu.html:404;error_page:https://www.tucasarestaurant.com/dinner-menu.html:404;error_page:https://www.tucasarestaurant.com/menu.pdf:404;error_page:https://www.tucasarestaurant.com/menus.pdf:404;error_page:https://www.tucasarestaurant.com/our-menu.pdf:404;error_page:https://www.tucasarestaurant.com/food-menu.pdf:404;error_page:https://www.tucasarestaurant.com/dinner-menu.pdf:404;error_page:https://www.tucasarestaurant.com/lunch-menu.pdf:404;error_page:https://www.tucasarestaurant.com/brunch-menu.pdf:404;error_page:https://www.tucasarestaurant.com/breakfast-menu.pdf:404;error_page:https://www.tucasarestaurant.com/kids-menu.pdf:404;error_page:https://www.tucasarestaurant.com/drinks-menu.pdf:404;error_page:https://www.tucasarestaurant.com/drink-menu.pdf:404;error_page:https://www.tucasarestaurant.com/takeaway-menu.pdf:404;error_page:https://www.tucasarestaurant.com/take-out-menu.pdf:404;error_page:https://www.tucasarestaurant.com/dessert-menu.pdf:404;error_page:https://www.tucasarestaurant.com/wine-menu.pdf:404;error_page:https://www.tucasarestaurant.com/specials.pdf:404;error_page:https://www.tucasarestaurant.com/buffet-menu.pdf:404;error_page:https://www.tucasarestaurant.com/wp-content/uploads/menu.pdf:404;error_page:https://www.tucasarestaurant.com/wp-content/uploads/menus.pdf:404;error_page:https://www.tucasarestaurant.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.tucasarestaurant.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.tucasarestaurant.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.tucasarestaurant.com/files/menu.pdf:404;error_page:https://www.tucasarestaurant.com/uploads/menu.pdf:404;error_page:https://www.tucasarestaurant.com/download/menu.pdf:404;error_page:https://www.tucasarestaurant.com/documents/menu.pdf:404;error_page:https://www.tucasarestaurant.com/docs/menu.pdf:404;error_page:https://www.tucasarestaurant.com/menu/dinner:404;error_page:https://www.tucasarestaurant.com/menu/lunch:404;error_page:https://www.tucasarestaurant.com/menu/brunch:404;error_page:https://www.tucasarestaurant.com/menu/breakfast:404;error_page:https://www.tucasarestaurant.com/menu/drinks:404;error_page:https://www.tucasarestaurant.com/menu/beverages:404;error_page:https://www.tucasarestaurant.com/menu/kids:404;error_page:https://www.tucasarestaurant.com/menu/dessert:404;error_page:https://www.tucasarestaurant.com/menu/specials:404;error_page:https://www.tucasarestaurant.com/restaurant-menu:404;error_page:https://www.tucasarestaurant.com/the-menu:404;error_page:https://www.tucasarestaurant.com/menus-list:404;error_page:https://www.tucasarestaurant.com/full-menu:404;error_page:https://www.tucasarestaurant.com/complete-menu:404;error_page:https://www.tucasarestaurant.com/menu-card:404;error_page:https://www.tucasarestaurant.com/menu-list:404;error_page:https://www.tucasarestaurant.com/food:404;error_page:https://www.tucasarestaurant.com/eat:404;error_page:https://www.tucasarestaurant.com/order:404;error_page:https://www.tucasarestaurant.com/order-online:404,0
a872687c-d09d-4a95-8a3d-2d1dda852f35,darna-resturant--a872687c,Darna Resturant,https://www.darna-nj.com/,1,3,fetch_failed:tel:+18622391504:None:None;fetch_failed:tel:+18622391504:None:None;skipped_existing_menu,1
ac9fa3af-421c-4107-9e16-b4f8d25c6f47,metropolis-by-marcus-samuelsson--ac9fa3af,Metropolis by Marcus Samuelsson,https://www.metropolisbymarcus.com/?y_source=1_MTAxOTQ5MDcyMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,1,3,skipped_existing_menu,1
1760be46-6e93-4cd4-991c-5876c320dbe5,omakase-95,Omakase 95,https://omakase95.com,0,0,homepage_unavailable:None:None,0
abe6ea53-99c1-4a8c-8a9d-7f35f7e4e1fb,the-upper-crust-queens--abe6ea53,The Upper Crust Queens,https://grazebrands.com/uppercrust-queens,1,5,fetch_failed:https://grazebrands.com/s/Upper-Crust-takeout-QUEENS-menu-85x14.pdf:200:application/pdf;fetch_failed:https://grazebrands.com/s/Upper-Crust-takeout-QUEENS-menu-85x14.pdf:200:application/pdf;skipped_existing_menu,1
4d1cfc03-1656-4a7f-a4e8-05dc9e3d9987,strip-house--4d1cfc03,Strip House,https://www.striphouse.com/location/striphouse-downtown/,1,5,skipped_existing_menu,1
af4d4ceb-1498-45d1-8ba9-344ce67edb03,abracadabra-magic-diner,Abracadabra Magic Diner,https://www.abracadabramagicfood.com/,0,0,error_page:https://www.abracadabramagicfood.com/menu:403;error_page:https://www.abracadabramagicfood.com/menus:403;error_page:https://www.abracadabramagicfood.com/our-menu:403;error_page:https://www.abracadabramagicfood.com/our-menus:403;error_page:https://www.abracadabramagicfood.com/food-menu:403;error_page:https://www.abracadabramagicfood.com/food-menus:403;error_page:https://www.abracadabramagicfood.com/dinner-menu:403;error_page:https://www.abracadabramagicfood.com/lunch-menu:403;error_page:https://www.abracadabramagicfood.com/brunch-menu:403;error_page:https://www.abracadabramagicfood.com/breakfast-menu:403;error_page:https://www.abracadabramagicfood.com/kids-menu:403;error_page:https://www.abracadabramagicfood.com/kid-menu:403;error_page:https://www.abracadabramagicfood.com/kids:403;error_page:https://www.abracadabramagicfood.com/drinks-menu:403;error_page:https://www.abracadabramagicfood.com/drink-menu:403;error_page:https://www.abracadabramagicfood.com/beverages-menu:403;error_page:https://www.abracadabramagicfood.com/beverage-menu:403;error_page:https://www.abracadabramagicfood.com/wine-menu:403;error_page:https://www.abracadabramagicfood.com/dessert-menu:403;error_page:https://www.abracadabramagicfood.com/specials:403;error_page:https://www.abracadabramagicfood.com/daily-specials:403;error_page:https://www.abracadabramagicfood.com/today-specials:403;error_page:https://www.abracadabramagicfood.com/buffet-menu:403;error_page:https://www.abracadabramagicfood.com/takeaway-menu:403;error_page:https://www.abracadabramagicfood.com/take-out-menu:403;error_page:https://www.abracadabramagicfood.com/delivery-menu:403;error_page:https://www.abracadabramagicfood.com/order-online/menu:403;error_page:https://www.abracadabramagicfood.com/order/menu:403;error_page:https://www.abracadabramagicfood.com/menu.html:403;error_page:https://www.abracadabramagicfood.com/menus.html:403;error_page:https://www.abracadabramagicfood.com/our-menu.html:403;error_page:https://www.abracadabramagicfood.com/food-menu.html:403;error_page:https://www.abracadabramagicfood.com/lunch-menu.html:403;error_page:https://www.abracadabramagicfood.com/dinner-menu.html:403;error_page:https://www.abracadabramagicfood.com/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/menus.pdf:404;error_page:https://www.abracadabramagicfood.com/our-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/food-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/dinner-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/lunch-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/brunch-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/breakfast-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/kids-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/drinks-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/drink-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/takeaway-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/take-out-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/dessert-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/wine-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/specials.pdf:404;error_page:https://www.abracadabramagicfood.com/buffet-menu.pdf:404;error_page:https://www.abracadabramagicfood.com/wp-content/uploads/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/wp-content/uploads/menus.pdf:404;error_page:https://www.abracadabramagicfood.com/wp-content/uploads/2023/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/wp-content/uploads/2024/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/wp-content/uploads/2022/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/files/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/uploads/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/download/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/documents/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/docs/menu.pdf:404;error_page:https://www.abracadabramagicfood.com/menu/dinner:403;error_page:https://www.abracadabramagicfood.com/menu/lunch:403;error_page:https://www.abracadabramagicfood.com/menu/brunch:403;error_page:https://www.abracadabramagicfood.com/menu/breakfast:403;error_page:https://www.abracadabramagicfood.com/menu/drinks:403;error_page:https://www.abracadabramagicfood.com/menu/beverages:403;error_page:https://www.abracadabramagicfood.com/menu/kids:403;error_page:https://www.abracadabramagicfood.com/menu/dessert:403;error_page:https://www.abracadabramagicfood.com/menu/specials:403;error_page:https://www.abracadabramagicfood.com/restaurant-menu:403;error_page:https://www.abracadabramagicfood.com/the-menu:403;error_page:https://www.abracadabramagicfood.com/menus-list:403;error_page:https://www.abracadabramagicfood.com/full-menu:403;error_page:https://www.abracadabramagicfood.com/complete-menu:403;error_page:https://www.abracadabramagicfood.com/menu-card:403;error_page:https://www.abracadabramagicfood.com/menu-list:403;error_page:https://www.abracadabramagicfood.com/food:403;error_page:https://www.abracadabramagicfood.com/eat:403;error_page:https://www.abracadabramagicfood.com/order:403;error_page:https://www.abracadabramagicfood.com/order-online:403,0
c058c36a-9f9a-48f0-8849-a1350fa85df5,kanoon--c058c36a,Kanoon,https://kanoonrestaurants.com,1,1,skipped_existing_menu,1
4b4bd7bb-bc29-493a-948a-5d8a3acbe72b,andrea-s-chicken,Andrea's Chicken,https://www.andreaschickenmaspeth.com,0,0,blocked_by_robots_home,0
f19874fa-dd3b-49a6-8486-12ba354b933f,koko-wings--f19874fa,Koko Wings,https://www.kokowingsnyc.com/,1,4,skipped_existing_menu,1
9ec471d1-623f-4db8-943c-92df6eb725b7,mala-town,Mala Town,https://order.online/business/mala-town-12966877,0,0,error_page:https://order.online/menu:403;error_page:https://order.online/menus:403;error_page:https://order.online/our-menu:403;error_page:https://order.online/our-menus:403;error_page:https://order.online/food-menu:403;error_page:https://order.online/food-menus:403;error_page:https://order.online/dinner-menu:403;error_page:https://order.online/lunch-menu:403;error_page:https://order.online/brunch-menu:403;error_page:https://order.online/breakfast-menu:403;error_page:https://order.online/kids-menu:403;error_page:https://order.online/kid-menu:403;error_page:https://order.online/kids:403;error_page:https://order.online/drinks-menu:403;error_page:https://order.online/drink-menu:403;error_page:https://order.online/beverages-menu:403;error_page:https://order.online/beverage-menu:403;error_page:https://order.online/wine-menu:403;error_page:https://order.online/dessert-menu:403;error_page:https://order.online/specials:403;error_page:https://order.online/daily-specials:403;error_page:https://order.online/today-specials:403;error_page:https://order.online/buffet-menu:403;error_page:https://order.online/takeaway-menu:403;error_page:https://order.online/take-out-menu:403;error_page:https://order.online/delivery-menu:403;error_page:https://order.online/order-online/menu:403;error_page:https://order.online/order/menu:403;error_page:https://order.online/menu.html:403;error_page:https://order.online/menus.html:403;error_page:https://order.online/our-menu.html:403;error_page:https://order.online/food-menu.html:403;error_page:https://order.online/lunch-menu.html:403;error_page:https://order.online/dinner-menu.html:403;error_page:https://order.online/menu.pdf:403;error_page:https://order.online/menus.pdf:403;error_page:https://order.online/our-menu.pdf:403;error_page:https://order.online/food-menu.pdf:403;error_page:https://order.online/dinner-menu.pdf:403;error_page:https://order.online/lunch-menu.pdf:403;error_page:https://order.online/brunch-menu.pdf:403;error_page:https://order.online/breakfast-menu.pdf:403;error_page:https://order.online/kids-menu.pdf:403;error_page:https://order.online/drinks-menu.pdf:403;error_page:https://order.online/drink-menu.pdf:403;error_page:https://order.online/takeaway-menu.pdf:403;error_page:https://order.online/take-out-menu.pdf:403;error_page:https://order.online/dessert-menu.pdf:403;error_page:https://order.online/wine-menu.pdf:403;error_page:https://order.online/specials.pdf:403;error_page:https://order.online/buffet-menu.pdf:403;error_page:https://order.online/wp-content/uploads/menu.pdf:403;error_page:https://order.online/wp-content/uploads/menus.pdf:403;error_page:https://order.online/wp-content/uploads/2023/menu.pdf:403;error_page:https://order.online/wp-content/uploads/2024/menu.pdf:403;error_page:https://order.online/wp-content/uploads/2022/menu.pdf:403;error_page:https://order.online/files/menu.pdf:403;error_page:https://order.online/uploads/menu.pdf:403;error_page:https://order.online/download/menu.pdf:403;error_page:https://order.online/documents/menu.pdf:403;error_page:https://order.online/docs/menu.pdf:403;error_page:https://order.online/menu/dinner:403;error_page:https://order.online/menu/lunch:403;error_page:https://order.online/menu/brunch:403;error_page:https://order.online/menu/breakfast:403;error_page:https://order.online/menu/drinks:403;error_page:https://order.online/menu/beverages:403;error_page:https://order.online/menu/kids:403;error_page:https://order.online/menu/dessert:403;error_page:https://order.online/menu/specials:403;error_page:https://order.online/restaurant-menu:403;error_page:https://order.online/the-menu:403;error_page:https://order.online/menus-list:403;error_page:https://order.online/full-menu:403;error_page:https://order.online/complete-menu:403;error_page:https://order.online/menu-card:403;error_page:https://order.online/menu-list:403;error_page:https://order.online/food:403;error_page:https://order.online/eat:403;error_page:https://order.online/order:403;error_page:https://order.online/order-online:403,0
63cd200f-f9dd-4683-a866-f171777f4b8b,cm-chicken,CM Chicken,https://cmchicken-ues.com/,0,0,homepage_unavailable:None:None,0
5f4f6c63-5c91-4b96-ae38-2b5a97385ef9,reyna--5f4f6c63,Reyna,https://www.reynanewyork.com/,1,4,skipped_existing_menu,1
